Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP21,OUT035,3094.2293812667035
FDL04,OUT045,1660.9381990361553
FDV23,OUT013,1723.026789751509
FDF24,OUT046,1587.6158923813714
FDH56,OUT027,3410.7351899669115
FDB51,OUT049,1040.7962494491062
FDI58,OUT027,2934.775780860366
FDR20,OUT013,500.0713218678925
FDC51,OUT018,2220.8686874319455
FDB16,OUT027,2759.198976306247
FDE40,OUT049,980.7733349660166
NCM17,OUT035,680.403834437077
FDU56,OUT035,2796.497080412901
FDS32,OUT019,842.80938154652
FDX02,OUT049,3538.608087870793
FDT39,OUT027,4058.7720339631082
FDE35,OUT017,631.9363838216971
NCI42,OUT019,1970.8004146024018
DRL23,OUT046,1963.1049668619153
FDA10,OUT046,1921.9193044062652
FDA11,OUT013,1513.2979730947864
NCM06,OUT046,2636.402008368466
NCT05,OUT035,3927.681611638793
NCQ02,OUT010,977.5590672630397
NCY06,OUT049,2164.508979472075
FDY56,OUT035,3627.6077520060785
FDL02,OUT035,1658.4186660668297
NCI06,OUT035,2862.803895656962
FDQ14,OUT045,2476.960720417869
FDQ12,OUT017,3506.6478066833774
FDP36,OUT046,50.69090513808601
FDK21,OUT027,5440.373600717772
FDO40,OUT045,2372.754440567149
NCK54,OUT019,1452.696023866104
FDY09,OUT018,3096.1746151993384
NCW30,OUT049,4143.386610871845
NCC55,OUT027,1958.160968958243
FDE58,OUT018,1595.7283478700817
FDR39,OUT013,2716.6842909015872
FDU28,OUT049,3044.4472337342836
FDH08,OUT017,3522.164940111627
FDG35,OUT045,2528.869092281222
FDG22,OUT049,786.4980751082062
FDC34,OUT035,2421.2900971725176
FDP15,OUT018,3991.7168289186857
FDK34,OUT010,1766.8110268057862
FDU45,OUT035,1959.7003520702708
FDQ04,OUT027,2070.757194818232
FDX22,OUT018,3801.6057672837214
FDB45,OUT017,1503.4328266320756
NCH43,OUT027,4962.321882856659
DRE60,OUT046,3703.704276633688
FDD17,OUT027,5154.126053484578
NCM54,OUT017,1789.94305079606
NCH55,OUT013,1926.411998999429
NCT06,OUT017,2284.5008040060325
FDA48,OUT027,4799.132148572166
FDY58,OUT027,5143.965769252786
FDO25,OUT045,3298.6865712888384
FDN50,OUT045,1472.5818495226117
FDH35,OUT035,2404.1444882143787
FDK09,OUT045,3645.6704886736497
FDO16,OUT013,1306.967393515343
FDW11,OUT045,1061.962615294623
FDU47,OUT027,3592.143260131166
NCQ42,OUT010,225.31962386772557
FDK55,OUT027,2918.607825552569
FDN08,OUT049,1849.3391704574517
FDT57,OUT045,3779.0508576130032
FDJ12,OUT018,3670.1187023362595
DRL59,OUT017,747.3718295771741
NCN53,OUT046,899.3686452071715
FDO51,OUT010,-1203.4079321616543
FDK56,OUT017,2422.4263048460025
FDY12,OUT035,664.2936248231983
FDU15,OUT035,462.39105734017926
FDQ19,OUT046,3959.8054591013515
DRF15,OUT045,2461.1687152242034
DRE25,OUT019,103.88133622307737
FDK57,OUT018,1921.8148456707142
FDD33,OUT010,1225.1219361228532
FDR34,OUT027,5147.396991513149
FDU04,OUT045,1650.1527052381673
FDE35,OUT019,-673.031306610314
NCD31,OUT035,2563.001891771273
FDJ56,OUT035,1486.1306580699686
NCU53,OUT046,2658.6127087938585
FDD39,OUT035,3343.8364413975937
NCU17,OUT019,-45.753477999103325
FDJ20,OUT046,2257.467023301237
NCW41,OUT018,2661.193987095041
FDL52,OUT035,634.4283000119435
FDS39,OUT035,2238.7408568534183
DRJ47,OUT045,2883.6278770962144
FDP13,OUT010,-948.094544713631
DRK39,OUT010,-973.5303722615481
FDF28,OUT010,467.4246104666545
FDB09,OUT045,2107.204112039652
FDM51,OUT046,1742.2404094265353
DRM49,OUT018,790.0078656978978
DRF23,OUT013,2558.5539875876216
DRH01,OUT035,2701.4355971440204
FDH12,OUT027,3234.4187197186625
FDA28,OUT019,571.143644886889
FDW37,OUT018,1404.693333785617
FDF02,OUT046,1833.734960404752
DRL37,OUT046,799.9289597498914
NCF43,OUT046,2090.9690218099563
FDH08,OUT010,2028.5686146042726
FDR34,OUT019,2327.7001069975595
NCK19,OUT049,3162.3548233356023
NCD55,OUT018,1054.6864879909806
FDT27,OUT049,3921.5551369559676
FDQ57,OUT045,2032.797242753692
FDA47,OUT035,2401.836810071557
DRG15,OUT027,2204.6684608632886
FDE05,OUT018,2553.2513377614628
FDN46,OUT046,1649.7432493869994
FDX27,OUT027,2791.9692852478424
FDT51,OUT045,1954.263696131777
FDU33,OUT013,768.5713100174262
FDJ16,OUT027,2289.7855720487646
FDD20,OUT019,-5.162940004580378
FDT36,OUT049,316.94082865127393
DRF15,OUT027,3875.6172896459207
FDN52,OUT010,-369.81938909788914
FDC22,OUT027,4436.570505055173
FDX15,OUT045,2374.601074195367
FDT13,OUT013,2776.7494764163343
FDU04,OUT017,1448.7186453251572
FDU31,OUT019,2244.1936410831595
FDW59,OUT027,2751.2065646675323
NCO29,OUT046,2836.6064356183847
FDL15,OUT035,2459.7118684892266
FDI41,OUT049,2424.398349894728
FDQ48,OUT049,1671.7580068143257
DRI39,OUT013,855.6268800887638
FDI08,OUT013,3819.7726321579016
FDC21,OUT049,2019.3181544282984
FDF58,OUT035,876.0429456756294
FDS08,OUT010,1202.9344947045975
FDE47,OUT045,1988.973717616896
NCP18,OUT019,1059.962096752
NCR41,OUT013,1402.8334531193889
FDA27,OUT013,3853.0470006053115
FDA43,OUT035,3101.492175849046
FDA49,OUT045,1477.1789659948483
NCE55,OUT018,2995.626366155424
DRM49,OUT027,1938.0288893964487
FDF22,OUT027,4919.444827573601
FDQ15,OUT018,1443.9950404546119
NCS54,OUT017,2608.407603030436
NCY05,OUT013,558.4049740942339
FDR45,OUT046,3833.1747517042604
FDK57,OUT049,1744.9159735238566
FDF41,OUT010,2190.8244793221284
FDV21,OUT046,2005.7512318401853
FDD51,OUT046,594.0234028359723
FDF33,OUT046,1827.407881670307
FDA38,OUT046,4064.674111895254
FDR56,OUT045,3124.2501281887558
NCN41,OUT017,1827.8123697800224
FDC60,OUT027,2976.5346961535324
FDB47,OUT045,3285.879748659449
DRH01,OUT013,2719.814179169823
FDW08,OUT046,1495.3795610247084
FDF38,OUT027,2094.775075763803
FDY32,OUT017,2427.86370262075
FDG34,OUT049,1779.6352760164718
FDG47,OUT019,2822.961184633553
NCF18,OUT035,3000.730668212864
FDL39,OUT019,1643.357691851797
NCH55,OUT035,1928.1843946666581
DRJ35,OUT049,1059.2396771784295
FDS44,OUT035,3555.8766285077977
DRE01,OUT018,4070.0617392629615
FDY39,OUT013,2879.3065011254503
FDY32,OUT018,2919.5613796809275
FDR33,OUT027,3343.6153968196645
NCP50,OUT049,1292.8527339760906
FDZ47,OUT018,1604.7064839599884
FDU57,OUT049,2646.905491365959
FDY44,OUT013,2980.6307191395717
DRH59,OUT018,1400.1254738614052
FDB03,OUT027,5290.385113900448
FDY46,OUT045,2861.830624102283
FDM39,OUT045,2908.495294585502
FDY36,OUT035,1292.862458538119
NCM55,OUT035,2853.701565393058
FDJ50,OUT010,-835.0246062739952
DRL60,OUT013,2473.529220097003
NCJ54,OUT049,3602.978256459777
FDX59,OUT017,401.02803440278285
FDI07,OUT013,3045.6807866006734
DRF51,OUT010,-1173.893618980929
FDM14,OUT017,1498.7609615777467
FDP21,OUT045,3150.405513966679
FDE40,OUT035,867.2170889587157
FDE05,OUT035,2211.1525284540403
FDM13,OUT027,3573.024003268661
FDC34,OUT027,3916.6766974279567
NCI55,OUT018,2198.036429014088
NCE43,OUT018,3034.5186260614173
FDW58,OUT018,1919.6171841855148
FDG60,OUT045,3693.450051616065
FDV31,OUT017,2409.0821346334515
FDR47,OUT013,2831.8023489038933
FDM60,OUT019,-993.1616266304491
NCF06,OUT018,4414.154885882868
NCN26,OUT027,3233.7250570110523
FDQ59,OUT049,1243.7318124002718
FDF09,OUT046,861.27797714092
NCS06,OUT017,3899.6760337416385
FDT44,OUT046,1938.1439981962067
FDI19,OUT017,3488.7158955367136
FDT22,OUT017,769.7848747367848
NCF54,OUT027,4232.597230642521
DRG25,OUT045,2914.5600476368154
FDB59,OUT017,2793.671165970007
FDQ37,OUT017,2933.669186692144
FDP56,OUT035,783.0685560678651
FDW44,OUT035,2756.136840390997
FDJ26,OUT010,1578.2006260929702
FDU43,OUT018,3961.1805731026498
FDW33,OUT045,1666.6840840223915
NCX53,OUT027,3587.7278790792643
FDN56,OUT010,703.8067893342723
DRF15,OUT049,2533.0561678749664
FDO33,OUT017,1512.7678879851715
FDZ39,OUT010,4.272008853929947
NCJ19,OUT017,512.1416554412622
FDU01,OUT035,2857.282026757996
FDT12,OUT035,3406.852968272506
NCM18,OUT018,1393.3371761955743
FDP19,OUT017,1419.4446562009944
NCR42,OUT049,648.8049441421997
FDN10,OUT046,1955.0723631765443
FDG44,OUT017,349.69637830833153
FDQ10,OUT046,2940.2337579279892
DRH13,OUT049,1880.3898829378297
FDT52,OUT013,3866.8125810251663
FDM56,OUT045,1726.9054513048006
NCO43,OUT010,-379.82543239660754
NCV29,OUT035,2677.7537143848035
NCF06,OUT013,4052.4780296472613
FDO50,OUT035,1068.288856380449
FDT59,OUT013,3539.0339744358366
FDX40,OUT027,2004.7121181895134
FDE50,OUT017,2847.7811624331093
FDX51,OUT017,3009.42182179562
NCD30,OUT018,1754.548433500878
FDK15,OUT013,1600.1908410141918
FDL12,OUT045,1101.6377654738963
FDK46,OUT017,3741.330607876905
DRH49,OUT010,-706.1239304574974
FDQ57,OUT046,2216.130647739703
FDY59,OUT017,1182.89142813514
FDO09,OUT018,4285.0789397360695
NCG30,OUT035,1926.7418433369166
FDM09,OUT017,2602.096612838678
NCN17,OUT027,2760.143109776465
NCS42,OUT013,1383.0505431773279
FDD02,OUT019,-201.15698817614702
FDE34,OUT013,2630.437324627683
FDU38,OUT045,3118.8985858410488
FDB33,OUT046,2818.250543780114
NCJ29,OUT017,1123.592604106586
FDZ27,OUT035,510.003942829906
FDI40,OUT013,1552.970685246861
FDG22,OUT013,649.0829710435091
FDT51,OUT017,1760.5507611370715
FDF20,OUT018,3555.8577644535235
FDV50,OUT035,1570.0370738334666
FDT02,OUT049,440.70273106157015
DRC49,OUT017,2156.1658547643638
FDF26,OUT049,2595.768671667
FDV52,OUT035,1743.5229663630296
FDX59,OUT049,721.2854903551654
FDV25,OUT035,3329.403253285132
FDW23,OUT027,2109.2664415927443
FDE53,OUT018,2154.6207179243283
FDA19,OUT017,1734.3022947405311
FDH22,OUT046,2051.6500631194635
NCO41,OUT013,1528.4182077976723
FDX12,OUT017,3323.2658672988605
FDF17,OUT013,3073.898774619131
FDS11,OUT045,3589.8837036736504
FDR51,OUT035,1965.849056701114
FDT49,OUT010,-433.15172566268075
FDC56,OUT013,1811.4996459852466
FDR13,OUT027,3477.384203559554
FDQ60,OUT035,1917.4881465656047
FDN38,OUT049,4142.8254015108405
NCL29,OUT013,2401.892481106239
FDO13,OUT027,4067.1820845344323
FDE26,OUT018,2669.852934277903
FDA31,OUT010,916.9818748102762
FDX14,OUT035,1179.6155264088075
FDA34,OUT045,2697.6697600289117
FDF26,OUT013,2435.1329844908687
FDE38,OUT045,2678.4808061251806
DRI11,OUT046,2152.4388224513887
FDQ60,OUT027,3383.1937041862698
FDL21,OUT027,2220.7834693604864
DRC12,OUT027,4428.341407294069
FDC47,OUT046,3817.7784565025577
FDE57,OUT045,2155.22656940219
FDT14,OUT045,2020.1276797169803
NCZ53,OUT046,3212.9562659721864
FDE28,OUT018,3755.200562535309
FDR19,OUT035,2309.4829552967967
NCF54,OUT019,1480.6277133874892
FDZ08,OUT046,1239.3964191501545
NCJ05,OUT018,2659.720467622643
FDF59,OUT046,2168.4054254023554
NCO05,OUT035,1579.3876257686125
FDW24,OUT018,1248.9850567799604
NCX42,OUT018,3004.020547483351
NCA53,OUT035,647.4325317693699
FDI45,OUT019,1434.638118975919
FDG46,OUT046,2164.1254243942067
FDM20,OUT010,1773.9167790016704
FDW11,OUT010,-736.1719851825242
FDX08,OUT035,2900.6992520873987
NCK17,OUT035,501.545303323996
FDK32,OUT018,2633.862899687181
NCA42,OUT035,2150.341882171777
DRI01,OUT035,2361.4286803450586
NCL55,OUT049,3997.9537094117127
DRE25,OUT018,1872.2632751396434
FDD14,OUT017,2699.9456800369203
FDB10,OUT046,3732.732680952735
DRN11,OUT035,2121.7437627474
FDP38,OUT018,1270.6003509214784
NCA30,OUT017,2564.624604258867
FDT15,OUT017,2882.0990240940396
NCP55,OUT018,972.418377239296
FDF12,OUT035,2201.009451385894
FDM21,OUT018,4346.689969542253
FDX56,OUT035,3099.425090819433
FDF10,OUT017,1784.3341832938281
FDT32,OUT045,3130.885063087774
FDM51,OUT018,1887.6916659296494
NCR50,OUT018,2686.468294277593
FDI19,OUT049,3760.0461912610585
FDX21,OUT017,1609.1098986356312
FDR31,OUT035,2419.134387839763
FDY02,OUT013,4033.731512230722
NCA29,OUT045,2628.6520929741264
NCX17,OUT046,3680.9448317396095
FDM12,OUT045,3141.381593915692
FDI53,OUT027,3845.500183173427
NCU30,OUT049,2632.9536716646867
FDC56,OUT027,3344.173502007968
FDK27,OUT018,2335.458962253968
NCK18,OUT017,2289.3867322542014
FDB52,OUT019,2687.2934150574765
DRG25,OUT027,4394.46387218386
FDZ13,OUT049,803.5533704467794
FDB57,OUT019,2229.0204336151905
FDR40,OUT046,1484.8024334878912
NCO14,OUT019,-485.8164323621759
NCN19,OUT045,2906.146421053217
FDQ28,OUT019,1024.5505371055751
FDO13,OUT018,2947.4769167859695
FDK48,OUT013,1107.4842197771782
FDU07,OUT018,2753.3802918433594
FDW20,OUT046,2076.0460794821565
FDV12,OUT010,-196.7441481221308
FDH24,OUT013,2470.686914978309
FDV59,OUT049,3363.263669291053
FDK57,OUT045,1627.9342362006494
FDL16,OUT027,2211.9927484951177
NCQ17,OUT046,2575.648843204524
FDJ15,OUT018,3343.0813600679458
FDX24,OUT049,1554.665668680671
FDT47,OUT046,1732.0740357463321
FDT10,OUT049,1158.5572200106399
FDZ37,OUT018,1513.6523461556872
FDW43,OUT027,5152.088919303521
DRN36,OUT017,1242.6877457207104
FDJ14,OUT045,1094.0194220454048
FDA32,OUT013,3335.8638496187245
FDJ38,OUT019,1424.3580714706964
FDQ57,OUT017,2080.2531723163574
NCQ41,OUT019,2628.5025276406086
FDG56,OUT049,1141.7046508528588
DRC13,OUT027,3235.6169809778407
FDV55,OUT035,2148.3060782131647
FDQ49,OUT045,2465.4239682288794
FDE29,OUT010,-868.6945171990333
FDR03,OUT013,3165.2933948984687
FDD45,OUT049,1471.9419287063452
FDN38,OUT010,2325.559003734953
FDT56,OUT046,1242.1725885426301
FDT48,OUT045,2592.699898248315
FDU03,OUT049,2834.7320880743832
FDC56,OUT010,66.50081902100374
NCO43,OUT027,2900.629919184445
FDQ27,OUT017,1376.401087559529
FDR03,OUT046,3221.617998870326
DRH23,OUT010,-1044.8690426373846
FDG22,OUT045,731.6874247485837
NCJ42,OUT013,1639.3981654974225
FDR24,OUT046,1713.3285985490559
FDW60,OUT035,2737.279749307037
FDJ08,OUT013,2909.114988511869
DRL59,OUT018,1256.1057006055844
FDG60,OUT010,1892.3514723946118
FDW27,OUT017,2187.510357162134
FDX14,OUT018,1570.3624048635997
FDC20,OUT013,843.2867080052272
NCS29,OUT018,4535.162154356392
FDJ56,OUT046,1729.3943024445898
FDB20,OUT019,-3.5001351292885374
FDL28,OUT027,4798.3014140970145
FDW01,OUT018,2680.2143757931267
FDL03,OUT046,3227.9076382414014
FDX22,OUT049,3581.8083990743066
FDJ21,OUT035,2219.6076353169456
FDR31,OUT045,2507.829561131837
FDG21,OUT035,2195.116266825639
FDS22,OUT027,2144.8879173278247
FDK08,OUT035,1523.7856717409027
FDE17,OUT018,2638.0193669857363
NCN30,OUT017,1373.3088449382017
FDT50,OUT046,1742.168961852188
NCX42,OUT049,2754.910264963709
FDJ12,OUT035,3311.860590649971
NCA18,OUT027,3327.377957513034
FDP23,OUT019,1978.1020844973264
FDX12,OUT013,3703.3714844140554
FDN40,OUT018,2418.0924316742176
FDV48,OUT035,1128.2920582278005
NCY54,OUT013,2562.2144167220154
FDL16,OUT010,-994.397525213451
FDR45,OUT018,3964.594540232116
FDJ52,OUT046,2682.982891374694
DRG01,OUT017,961.5564326214692
FDP52,OUT013,3272.003291264264
FDU58,OUT017,2687.599188538195
FDL02,OUT045,1726.7104606009664
FDG28,OUT013,3554.0033313460162
FDA19,OUT035,1861.009235295349
FDW46,OUT027,2596.924355396883
NCD43,OUT049,1753.1237095586205
DRG39,OUT013,735.2939443856346
NCF55,OUT049,643.3698855451034
FDJ07,OUT046,1962.1019389806706
FDE08,OUT046,2675.8193438319004
FDP56,OUT019,-545.2048349853962
FDT45,OUT045,731.2544925047864
FDF17,OUT018,3432.44474526467
FDX44,OUT046,1637.664652405151
FDM28,OUT027,4384.437354692362
FDI36,OUT049,3129.4003385615574
FDS07,OUT045,1508.4322566938026
FDD36,OUT045,1919.0702651503282
FDW11,OUT046,1196.572493114182
FDN40,OUT049,2235.0696104458693
NCQ18,OUT049,1614.376705862371
NCQ54,OUT017,2311.703709577835
NCS42,OUT045,1485.7494765657868
DRH39,OUT010,-1095.7077155618817
FDC09,OUT027,3205.2500911477164
FDT08,OUT010,644.686889425077
FDC08,OUT035,3419.2260656992216
FDT20,OUT017,462.11805391170196
FDS35,OUT035,868.9360595868068
FDX58,OUT018,3213.505189327947
FDW58,OUT046,1818.1870928408355
DRD27,OUT046,1743.0989888413737
FDH32,OUT019,276.65755807178334
FDS26,OUT035,4054.45192180537
FDQ31,OUT046,1623.7440941439063
FDP11,OUT018,3850.9913760823474
FDD58,OUT017,1497.1671566686186
FDM33,OUT045,3280.617677659775
FDZ16,OUT049,3132.0908991888355
NCS29,OUT010,2518.910273366573
NCM18,OUT019,-323.27657790631974
FDP11,OUT049,3639.0340114643677
NCC42,OUT017,2059.8372679297026
DRM23,OUT046,2743.685363183578
NCN55,OUT027,5051.593449611679
FDK46,OUT013,3843.0672435167803
FDR01,OUT046,3412.7522731983945
NCA05,OUT045,2259.175009482862
NCP43,OUT017,2646.987970309342
FDR12,OUT010,1164.1923198682753
FDQ01,OUT013,3831.579993251526
FDM13,OUT046,2290.2439805087242
FDQ19,OUT017,3577.653794756889
FDK56,OUT019,888.9776409091069
NCX06,OUT010,1305.190924613688
FDO56,OUT027,3502.4468717735576
FDU45,OUT045,1964.6968603045575
FDI16,OUT019,-626.3494799146672
FDL32,OUT046,1971.2931229498486
FDA07,OUT046,2330.62429119199
FDA14,OUT045,2193.151323896326
FDV46,OUT027,3561.197613129459
NCO07,OUT035,3358.7732134223966
NCP41,OUT046,1992.9561698371976
FDY60,OUT018,2300.656201653547
FDN38,OUT017,3880.140527088787
FDO15,OUT046,1582.4496925542994
FDT60,OUT013,1954.511280440843
FDA55,OUT035,3555.7140581078133
FDE02,OUT010,-381.6487738551664
DRJ39,OUT049,3636.4069187418677
FDV34,OUT035,1264.977796412754
FDS20,OUT027,4272.741378568377
FDF02,OUT027,3077.8441286058483
FDW40,OUT017,2067.6183354074715
NCB43,OUT046,2941.9086130726287
FDR58,OUT017,1136.4812875241669
DRJ59,OUT035,543.2288611499091
NCD30,OUT017,1251.7429100743802
FDE14,OUT017,1357.721266703946
FDC28,OUT018,1728.939172224266
FDU16,OUT018,1416.4740493410768
NCD19,OUT035,295.0236974391096
FDU21,OUT046,931.6504412837855
FDV59,OUT027,4726.796355475001
FDU03,OUT045,2815.3963639572275
FDC33,OUT010,2285.847164990372
NCR42,OUT035,524.1365327760636
DRH59,OUT035,1059.6605804664644
NCM31,OUT035,2104.841089085205
FDS50,OUT035,3354.677242283827
FDP39,OUT046,1136.682359706772
FDQ55,OUT013,1786.3248797593528
FDV36,OUT019,536.3280614739883
FDI05,OUT027,2721.1721015757025
FDS45,OUT027,3340.305382255347
FDA39,OUT045,379.7354440641293
FDC37,OUT010,139.88761506262927
FDJ60,OUT027,4133.92136671644
DRQ35,OUT046,2216.767181379468
NCJ06,OUT046,2193.4752441365304
NCY42,OUT018,2663.5869358172713
DRM37,OUT049,3109.539091553342
FDR14,OUT045,866.6413038360429
FDE51,OUT049,984.9509984828958
FDT33,OUT017,2216.448022635657
FDR08,OUT013,1594.1946474619735
FDE36,OUT010,839.4378034620713
FDL22,OUT019,86.42336787025147
FDR44,OUT013,1772.925246811898
FDI56,OUT019,134.57738504535268
FDE47,OUT010,281.6444648517986
FDV27,OUT010,-30.86807626823702
FDV10,OUT049,675.8617687522908
FDC40,OUT045,1226.4474166511716
NCX41,OUT013,3132.2607070497124
NCQ38,OUT027,3169.9375599503182
FDV12,OUT027,3074.291893768709
FDE52,OUT017,999.3125171273741
FDG20,OUT027,4253.703188480949
FDV16,OUT027,1938.0272072844045
FDI32,OUT017,1351.390277821834
FDJ32,OUT049,1026.5309681401347
FDN39,OUT018,2430.9537688110577
FDY34,OUT017,2567.6573280575267
FDC14,OUT035,677.0611858594998
FDA55,OUT017,3416.0365041536593
FDZ50,OUT010,1076.8203721910636
DRG13,OUT049,2786.1615127494088
FDP01,OUT013,2406.033020556024
NCG54,OUT017,2419.3279538717184
FDM13,OUT045,2118.402384530653
NCO18,OUT027,4378.724956211019
NCW41,OUT013,2266.209355033049
FDM52,OUT027,3723.6483275755786
NCF55,OUT035,481.57414456732795
FDT09,OUT046,2334.1374385941726
NCM19,OUT035,1444.2054295364437
FDW12,OUT018,2634.6716053653163
FDP15,OUT019,2032.4024568198324
FDK36,OUT045,702.0410887666151
FDZ25,OUT035,2465.713059493293
NCW06,OUT049,3000.87705114474
FDW60,OUT046,3011.5537730087526
DRC49,OUT013,2286.3363584309536
NCT17,OUT035,2858.529115923441
NCN06,OUT018,2882.281734064838
FDC45,OUT013,2427.3204867490695
DRJ47,OUT019,1491.288846755333
NCF06,OUT045,4105.639761615626
FDE21,OUT010,86.72568895480845
DRG27,OUT013,478.01962400366074
FDW40,OUT049,2340.15242786569
NCO53,OUT046,2704.330881466756
FDE23,OUT049,553.8914489511137
FDQ16,OUT046,1950.686002628192
FDS26,OUT045,4062.2785712308364
FDZ13,OUT010,-1281.9485884251867
FDS14,OUT049,2457.2780054970754
FDC10,OUT045,2042.2036413753378
FDY16,OUT049,2966.600819311169
FDJ20,OUT035,2059.1397707989263
FDV43,OUT035,667.1181741091582
FDZ32,OUT027,3086.065839602043
FDR23,OUT046,2897.835813039487
FDN24,OUT035,799.8707045170925
FDE34,OUT027,4162.131961223104
FDU31,OUT013,3536.5645802480444
FDW33,OUT018,2013.8369382586645
FDU26,OUT046,2215.2398386524646
FDE20,OUT027,4136.876360514343
NCW05,OUT035,1572.2955455586953
FDB22,OUT018,2600.600736894855
FDO56,OUT046,2203.0723513757803
FDA19,OUT027,3372.274265338178
DRI39,OUT045,939.6300531177062
FDH52,OUT018,1337.1201535485895
FDZ50,OUT035,2847.367447098289
NCN42,OUT035,2158.1029034819817
FDB53,OUT013,2084.0783271064947
DRG11,OUT017,1425.1839514687028
DRK11,OUT027,3745.361419050085
FDQ60,OUT017,1800.834643643488
FDT36,OUT017,24.608205261133662
DRG25,OUT018,3216.665331954584
DRJ23,OUT046,3087.8587786635453
FDG05,OUT035,2189.930743834244
NCK06,OUT018,2295.439183627119
FDU52,OUT017,2125.0845679485938
FDW07,OUT018,1727.4311516056819
NCM17,OUT045,750.2773028950253
FDA22,OUT045,2509.8794472402556
NCA41,OUT018,3291.7983611614677
FDF38,OUT035,638.1361942437643
FDH52,OUT046,1242.4897313018357
FDY58,OUT019,2321.8469007591325
FDZ16,OUT045,3029.1497275535376
NCM18,OUT017,879.9895279947134
FDA22,OUT018,2790.0656289707968
NCJ43,OUT035,2612.6743447349118
FDI34,OUT027,5134.741591973085
FDG56,OUT046,1243.2283778238364
FDS34,OUT046,1975.4010016705581
DRC01,OUT035,924.9823246728777
FDQ04,OUT035,569.2282222246545
FDK04,OUT035,765.5352364965522
FDT51,OUT049,2047.7901493065206
FDV26,OUT017,2799.9470181569955
FDS04,OUT049,2190.1688841635532
FDW43,OUT018,4000.0863153305804
FDQ28,OUT010,664.4416531191428
NCK06,OUT017,1786.7031926162426
FDS23,OUT018,2352.0083017441298
FDZ36,OUT019,1537.478210782063
FDE56,OUT018,1326.2229660490605
FDW10,OUT027,4094.6921201071095
NCN14,OUT045,2861.437612186087
NCQ18,OUT045,1522.3177371568015
FDW08,OUT017,1370.0347206437125
FDU43,OUT035,3584.995936764429
FDR33,OUT010,157.34024726452117
FDM24,OUT010,405.6798334346072
NCZ05,OUT046,1855.1786115160571
NCV41,OUT035,1861.3679686959745
FDV11,OUT018,2949.6197768075826
NCY05,OUT035,592.7612089314371
FDV44,OUT018,3273.8800581976802
FDW32,OUT049,1578.1679297451187
NCU18,OUT027,3798.9707567366777
NCC43,OUT035,3783.942694957576
FDW19,OUT013,1862.077727624726
FDN31,OUT035,2975.720606733858
FDI48,OUT045,765.02262038816
FDS24,OUT017,1316.6244121308725
FDF46,OUT049,1832.649327991519
DRG23,OUT017,2082.7825044623805
FDG14,OUT018,2680.220191446362
NCY30,OUT049,2966.3830766764177
FDO28,OUT018,2171.2443579894475
DRD24,OUT035,2359.601694851118
FDI33,OUT049,1475.5714186839277
FDN32,OUT046,3002.4858227550067
FDR16,OUT045,3245.932599586343
FDF26,OUT046,2705.015195616901
NCN29,OUT018,741.6404199306855
FDE20,OUT045,2677.198030251144
FDA46,OUT046,3189.5931083102723
FDU28,OUT045,2961.685173405314
FDQ48,OUT045,1366.9476454267885
FDV36,OUT013,1885.499890823121
FDR14,OUT018,1189.0377247506033
FDP23,OUT017,3209.801384489132
FDP56,OUT013,806.0732758564864
FDK48,OUT010,-1089.3042691512755
FDR48,OUT046,2367.46792924536
NCY29,OUT049,1113.1148961704537
FDM22,OUT018,1226.7612101955463
DRJ01,OUT013,2512.625675364201
FDZ43,OUT045,3811.746943655722
FDV03,OUT035,2403.711538734066
FDX11,OUT027,4240.521758724537
NCA41,OUT027,4420.075596803208
FDE38,OUT017,2487.520839883665
FDI27,OUT018,991.0083824774063
FDN32,OUT013,2704.803943780245
NCN43,OUT017,1739.192501358686
FDB47,OUT027,4720.389120169017
FDV03,OUT017,2271.7176611847126
NCN30,OUT045,1609.1939560206138
NCV54,OUT010,119.61773533943233
FDV07,OUT013,1121.6357821863764
FDP07,OUT049,2920.846631412565
FDK48,OUT018,1176.8237048719457
FDM15,OUT019,795.29398544384
FDY19,OUT027,3338.3362200913184
FDK46,OUT046,4128.319329403377
FDY11,OUT045,1074.632750856211
FDH09,OUT046,959.3506401603429
FDO08,OUT027,4095.8822609547065
FDU14,OUT013,3724.708411336512
FDD22,OUT027,3235.4713443251326
FDM27,OUT017,2141.48584247715
FDL02,OUT027,3181.4703928451477
NCA17,OUT035,2194.4404877168686
FDE38,OUT019,1245.6740588816938
NCG07,OUT049,3099.742065038873
DRC27,OUT013,3936.6082339270038
FDA27,OUT035,3893.515620492823
FDW40,OUT045,2248.084235562592
DRI11,OUT013,1918.1405744226506
FDN50,OUT046,1653.9548311451733
FDR12,OUT046,3062.884510517814
FDT34,OUT027,3007.9701907710937
FDW11,OUT035,973.446821883105
NCO30,OUT027,4331.464987421393
FDZ34,OUT017,2559.1416364852544
FDU45,OUT017,1770.9162730275975
NCD42,OUT035,468.249824913519
FDX25,OUT045,2247.62042968098
NCR29,OUT046,1137.9522334018855
FDX43,OUT019,2209.6694045747927
FDB04,OUT010,-171.9606064217287
FDR49,OUT027,2015.4363154900686
FDS39,OUT018,2607.905298698244
FDW58,OUT045,1591.2235264453966
FDG22,OUT019,-679.1340797947073
FDG31,OUT017,812.937551629381
NCV53,OUT027,5151.9785800565
DRJ37,OUT035,2278.9267575898994
