Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCQ05,OUT018,2346.6487869387747
FDW47,OUT035,2054.2157066202103
FDV46,OUT035,2202.2990201117314
NCP29,OUT045,1103.1862133333332
FDE09,OUT018,1583.2723999999996
NCU06,OUT027,5669.163351428566
FDT19,OUT010,384.4886739837402
DRF15,OUT017,2539.394235877859
DRI51,OUT013,2346.6487869387747
NCX54,OUT013,1740.986152857143
DRE01,OUT013,3593.1412351254476
NCB07,OUT045,2880.9695613636372
FDU50,OUT035,1874.430959859155
FDG40,OUT035,643.5588362068967
FDW10,OUT018,2736.968429875517
FDX51,OUT013,3087.5075112820527
NCP17,OUT045,1103.1862133333332
FDP21,OUT035,3087.5075112820527
FDL04,OUT045,1583.2723999999996
FDV23,OUT013,1936.5082478260865
FDF24,OUT046,1364.0491539906104
FDH56,OUT027,3175.335988157896
FDB51,OUT049,876.32057979798
FDI58,OUT027,2513.0798546666674
FDR20,OUT013,754.5960957264962
FDC51,OUT018,1936.5082478260865
FDB16,OUT027,2513.0798546666674
FDE40,OUT049,876.32057979798
NCM17,OUT035,643.5588362068967
FDU56,OUT035,3389.2269793548357
FDS32,OUT019,286.4177705128206
FDX02,OUT049,3753.0000993630583
FDT39,OUT027,4117.317712631579
FDE35,OUT017,876.32057979798
NCI42,OUT019,542.9755395973152
DRL23,OUT046,1583.2723999999996
FDA10,OUT046,2054.2157066202103
FDA11,OUT013,1517.6348566210045
NCM06,OUT046,2384.015126168224
NCT05,OUT035,4425.298447058826
NCQ02,OUT010,542.9755395973152
NCY06,OUT049,2054.2157066202103
FDY56,OUT035,3753.0000993630583
FDL02,OUT035,1740.986152857143
NCI06,OUT035,2736.968429875517
FDQ14,OUT045,2539.394235877859
FDQ12,OUT017,4109.900606217618
FDP36,OUT046,754.5960957264962
FDK21,OUT027,5669.163351428566
FDO40,OUT045,2539.394235877859
NCK54,OUT019,286.4177705128206
FDY09,OUT018,2736.968429875517
NCW30,OUT049,4027.340974999998
NCC55,OUT027,1378.2631852760733
FDE58,OUT018,1874.430959859155
FDR39,OUT013,2880.9695613636372
FDU28,OUT049,2880.9695613636372
FDH08,OUT017,4109.900606217618
FDG35,OUT045,2736.968429875517
FDG22,OUT049,643.5588362068967
FDC34,OUT035,2811.181403212853
FDP15,OUT018,3327.952582926828
FDK34,OUT010,542.9755395973152
FDU45,OUT035,1874.430959859155
FDQ04,OUT027,1378.2631852760733
FDX22,OUT018,3327.952582926828
FDB45,OUT017,1583.2723999999996
NCH43,OUT027,5669.163351428566
DRE60,OUT046,3593.1412351254476
FDD17,OUT027,5669.163351428566
NCM54,OUT017,2054.2157066202103
NCH55,OUT013,1936.5082478260865
NCT06,OUT017,2811.181403212853
FDA48,OUT027,5669.163351428566
FDY58,OUT027,5669.163351428566
FDO25,OUT045,3593.1412351254476
FDN50,OUT045,1517.6348566210045
FDH35,OUT035,2811.181403212853
FDK09,OUT045,3593.1412351254476
FDO16,OUT013,1248.2233455555556
FDW11,OUT045,1103.1862133333332
FDU47,OUT027,3175.335988157896
NCQ42,OUT010,286.4177705128206
FDK55,OUT027,2513.0798546666674
FDN08,OUT049,1874.430959859155
FDT57,OUT045,4109.900606217618
FDJ12,OUT018,3327.952582926828
DRL59,OUT017,754.5960957264962
NCN53,OUT046,643.5588362068967
FDO51,OUT010,130.33349056603774
FDK56,OUT017,3087.5075112820527
FDY12,OUT035,876.32057979798
FDU15,OUT035,643.5588362068967
FDQ19,OUT046,4109.900606217618
DRF15,OUT045,2539.394235877859
DRE25,OUT019,230.00859181286557
FDK57,OUT018,1874.430959859155
FDD33,OUT010,542.9755395973152
FDR34,OUT027,5669.163351428566
FDU04,OUT045,2202.2990201117314
FDE35,OUT019,130.33349056603774
NCD31,OUT035,2811.181403212853
FDJ56,OUT035,1583.2723999999996
NCU53,OUT046,2384.015126168224
FDD39,OUT035,3593.1412351254476
NCU17,OUT019,230.00859181286557
FDJ20,OUT046,2054.2157066202103
NCW41,OUT018,2346.6487869387747
FDL52,OUT035,643.5588362068967
FDS39,OUT035,2202.2990201117314
DRJ47,OUT045,2997.407679041916
FDP13,OUT010,130.33349056603774
DRK39,OUT010,230.00859181286557
FDF28,OUT010,286.4177705128206
FDB09,OUT045,2054.2157066202103
FDM51,OUT046,1517.6348566210045
DRM49,OUT018,754.5960957264962
DRF23,OUT013,2736.968429875517
DRH01,OUT035,2997.407679041916
FDH12,OUT027,3175.335988157896
FDA28,OUT019,286.4177705128206
FDW37,OUT018,1248.2233455555556
FDF02,OUT046,1583.2723999999996
DRL37,OUT046,643.5588362068967
NCF43,OUT046,2054.2157066202103
FDH08,OUT010,542.9755395973152
FDR34,OUT019,542.9755395973152
NCK19,OUT049,3087.5075112820527
NCD55,OUT018,544.79085
FDT27,OUT049,3593.1412351254476
FDQ57,OUT045,2384.015126168224
FDA47,OUT035,2811.181403212853
DRG15,OUT027,1378.2631852760733
FDE05,OUT018,2346.6487869387747
FDN46,OUT046,1740.986152857143
FDX27,OUT027,2513.0798546666674
FDT51,OUT045,1740.986152857143
FDU33,OUT013,544.79085
FDJ16,OUT027,1378.2631852760733
FDD20,OUT019,286.4177705128206
FDT36,OUT049,643.5588362068967
DRF15,OUT027,4117.317712631579
FDN52,OUT010,230.00859181286557
FDC22,OUT027,5669.163351428566
FDX15,OUT045,2811.181403212853
FDT13,OUT013,3087.5075112820527
FDU04,OUT017,2202.2990201117314
FDU31,OUT019,542.9755395973152
FDW59,OUT027,2513.0798546666674
NCO29,OUT046,2811.181403212853
FDL15,OUT035,2539.394235877859
FDI41,OUT049,2539.394235877859
FDQ48,OUT049,1517.6348566210045
DRI39,OUT013,876.32057979798
FDI08,OUT013,4425.298447058826
FDC21,OUT049,1740.986152857143
FDF58,OUT035,876.32057979798
FDS08,OUT010,384.4886739837402
FDE47,OUT045,2202.2990201117314
NCP18,OUT019,384.4886739837402
NCR41,OUT013,1517.6348566210045
FDA27,OUT013,4425.298447058826
FDA43,OUT035,3087.5075112820527
FDA49,OUT045,1443.524701863354
NCE55,OUT018,2736.968429875517
DRM49,OUT027,1378.2631852760733
FDF22,OUT027,5669.163351428566
FDQ15,OUT018,1248.2233455555556
NCS54,OUT017,2736.968429875517
NCY05,OUT013,544.79085
FDR45,OUT046,4109.900606217618
FDK57,OUT049,2054.2157066202103
FDF41,OUT010,542.9755395973152
FDV21,OUT046,2054.2157066202103
FDD51,OUT046,754.5960957264962
FDF33,OUT046,1583.2723999999996
FDA38,OUT046,4109.900606217618
FDR56,OUT045,3087.5075112820527
NCN41,OUT017,2054.2157066202103
FDC60,OUT027,2513.0798546666674
FDB47,OUT045,3593.1412351254476
DRH01,OUT013,2736.968429875517
FDW08,OUT046,1583.2723999999996
FDF38,OUT027,1378.2631852760733
FDY32,OUT017,2384.015126168224
FDG34,OUT049,1740.986152857143
FDG47,OUT019,542.9755395973152
NCF18,OUT035,2880.9695613636372
FDL39,OUT019,384.4886739837402
NCH55,OUT035,2202.2990201117314
DRJ35,OUT049,876.32057979798
FDS44,OUT035,3593.1412351254476
DRE01,OUT018,3327.952582926828
FDY39,OUT013,3389.2269793548357
FDY32,OUT018,2346.6487869387747
FDR33,OUT027,3175.335988157896
NCP50,OUT049,1248.2233455555556
FDZ47,OUT018,1517.6348566210045
FDU57,OUT049,2384.015126168224
FDY44,OUT013,3087.5075112820527
DRH59,OUT018,1103.1862133333332
FDB03,OUT027,5669.163351428566
FDY46,OUT045,2880.9695613636372
FDM39,OUT045,2736.968429875517
FDY36,OUT035,1103.1862133333332
NCM55,OUT035,3389.2269793548357
FDJ50,OUT010,130.33349056603774
DRL60,OUT013,2346.6487869387747
NCJ54,OUT049,4109.900606217618
FDX59,OUT017,544.79085
FDI07,OUT013,3087.5075112820527
DRF51,OUT010,130.33349056603774
FDM14,OUT017,1583.2723999999996
FDP21,OUT045,3087.5075112820527
FDE40,OUT035,1103.1862133333332
FDE05,OUT035,2539.394235877859
FDM13,OUT027,3175.335988157896
FDC34,OUT027,4117.317712631579
NCI55,OUT018,1936.5082478260865
NCE43,OUT018,2346.6487869387747
FDW58,OUT018,1583.2723999999996
FDG60,OUT045,4109.900606217618
FDV31,OUT017,2736.968429875517
FDR47,OUT013,2880.9695613636372
FDM60,OUT019,130.33349056603774
NCF06,OUT018,3327.952582926828
NCN26,OUT027,3175.335988157896
FDQ59,OUT049,1248.2233455555556
FDF09,OUT046,643.5588362068967
NCS06,OUT017,4425.298447058826
FDT44,OUT046,1874.430959859155
FDI19,OUT017,4109.900606217618
FDT22,OUT017,876.32057979798
NCF54,OUT027,4117.317712631579
DRG25,OUT045,3087.5075112820527
FDB59,OUT017,2880.9695613636372
FDQ37,OUT017,2880.9695613636372
FDP56,OUT035,754.5960957264962
FDW44,OUT035,2997.407679041916
FDJ26,OUT010,542.9755395973152
FDU43,OUT018,3327.952582926828
FDW33,OUT045,1583.2723999999996
NCX53,OUT027,3175.335988157896
FDN56,OUT010,384.4886739837402
DRF15,OUT049,2539.394235877859
FDO33,OUT017,1874.430959859155
FDZ39,OUT010,230.00859181286557
NCJ19,OUT017,876.32057979798
FDU01,OUT035,2880.9695613636372
FDT12,OUT035,3753.0000993630583
NCM18,OUT018,876.32057979798
FDP19,OUT017,2054.2157066202103
NCR42,OUT049,643.5588362068967
FDN10,OUT046,1874.430959859155
FDG44,OUT017,876.32057979798
FDQ10,OUT046,2997.407679041916
DRH13,OUT049,1583.2723999999996
FDT52,OUT013,4109.900606217618
FDM56,OUT045,1583.2723999999996
NCO43,OUT010,230.00859181286557
NCV29,OUT035,2736.968429875517
NCF06,OUT013,4425.298447058826
FDO50,OUT035,1364.0491539906104
FDT59,OUT013,4109.900606217618
FDX40,OUT027,1378.2631852760733
FDE50,OUT017,2880.9695613636372
FDX51,OUT017,3087.5075112820527
NCD30,OUT018,1517.6348566210045
FDK15,OUT013,1583.2723999999996
FDL12,OUT045,876.32057979798
FDK46,OUT017,4425.298447058826
DRH49,OUT010,130.33349056603774
FDQ57,OUT046,2384.015126168224
FDY59,OUT017,1364.0491539906104
FDO09,OUT018,3327.952582926828
NCG30,OUT035,2054.2157066202103
FDM09,OUT017,2811.181403212853
NCN17,OUT027,2513.0798546666674
NCS42,OUT013,1443.524701863354
FDD02,OUT019,286.4177705128206
FDE34,OUT013,3389.2269793548357
FDU38,OUT045,3087.5075112820527
FDB33,OUT046,2811.181403212853
NCJ29,OUT017,1364.0491539906104
FDZ27,OUT035,754.5960957264962
FDI40,OUT013,1517.6348566210045
FDG22,OUT013,544.79085
FDT51,OUT017,1740.986152857143
FDF20,OUT018,3087.5075112820527
FDV50,OUT035,2054.2157066202103
FDT02,OUT049,643.5588362068967
DRC49,OUT017,2384.015126168224
FDF26,OUT049,2384.015126168224
FDV52,OUT035,1874.430959859155
FDX59,OUT049,643.5588362068967
FDV25,OUT035,3753.0000993630583
FDW23,OUT027,1378.2631852760733
FDE53,OUT018,1583.2723999999996
FDA19,OUT017,2054.2157066202103
FDH22,OUT046,2054.2157066202103
NCO41,OUT013,1517.6348566210045
FDX12,OUT017,4109.900606217618
FDF17,OUT013,3087.5075112820527
FDS11,OUT045,3753.0000993630583
FDR51,OUT035,2539.394235877859
FDT49,OUT010,230.00859181286557
FDC56,OUT013,1936.5082478260865
FDR13,OUT027,3175.335988157896
FDQ60,OUT035,2054.2157066202103
FDN38,OUT049,4027.340974999998
NCL29,OUT013,2346.6487869387747
FDO13,OUT027,4117.317712631579
FDE26,OUT018,2346.6487869387747
FDA31,OUT010,384.4886739837402
FDX14,OUT035,1103.1862133333332
FDA34,OUT045,2997.407679041916
FDF26,OUT013,2346.6487869387747
FDE38,OUT045,2384.015126168224
DRI11,OUT046,1874.430959859155
FDQ60,OUT027,3175.335988157896
FDL21,OUT027,1378.2631852760733
DRC12,OUT027,5669.163351428566
FDC47,OUT046,3593.1412351254476
FDE57,OUT045,2202.2990201117314
FDT14,OUT045,2054.2157066202103
NCZ53,OUT046,3087.5075112820527
FDE28,OUT018,3327.952582926828
FDR19,OUT035,2539.394235877859
NCF54,OUT019,384.4886739837402
FDZ08,OUT046,1364.0491539906104
NCJ05,OUT018,2346.6487869387747
FDF59,OUT046,2054.2157066202103
NCO05,OUT035,1740.986152857143
FDW24,OUT018,754.5960957264962
NCX42,OUT018,2346.6487869387747
NCA53,OUT035,754.5960957264962
FDI45,OUT019,384.4886739837402
FDG46,OUT046,1874.430959859155
FDM20,OUT010,542.9755395973152
FDW11,OUT010,130.33349056603774
FDX08,OUT035,2736.968429875517
NCK17,OUT035,643.5588362068967
FDK32,OUT018,2346.6487869387747
NCA42,OUT035,2384.015126168224
DRI01,OUT035,2997.407679041916
NCL55,OUT049,4027.340974999998
DRE25,OUT018,1517.6348566210045
FDD14,OUT017,2880.9695613636372
FDB10,OUT046,3593.1412351254476
DRN11,OUT035,2384.015126168224
FDP38,OUT018,754.5960957264962
NCA30,OUT017,2880.9695613636372
FDT15,OUT017,3389.2269793548357
NCP55,OUT018,876.32057979798
FDF12,OUT035,2384.015126168224
FDM21,OUT018,3327.952582926828
FDX56,OUT035,3593.1412351254476
FDF10,OUT017,2539.394235877859
FDT32,OUT045,2880.9695613636372
FDM51,OUT018,1740.986152857143
NCR50,OUT018,2346.6487869387747
FDI19,OUT049,4109.900606217618
FDX21,OUT017,1583.2723999999996
FDR31,OUT035,2384.015126168224
FDY02,OUT013,4425.298447058826
NCA29,OUT045,2997.407679041916
NCX17,OUT046,3593.1412351254476
FDM12,OUT045,3087.5075112820527
FDI53,OUT027,4117.317712631579
NCU30,OUT049,2384.015126168224
FDC56,OUT027,3175.335988157896
FDK27,OUT018,1936.5082478260865
NCK18,OUT017,2811.181403212853
FDB52,OUT019,542.9755395973152
DRG25,OUT027,5669.163351428566
FDZ13,OUT049,754.5960957264962
FDB57,OUT019,542.9755395973152
FDR40,OUT046,1364.0491539906104
NCO14,OUT019,130.33349056603774
NCN19,OUT045,3087.5075112820527
FDQ28,OUT019,384.4886739837402
FDO13,OUT018,2346.6487869387747
FDK48,OUT013,1248.2233455555556
FDU07,OUT018,2346.6487869387747
FDW20,OUT046,2202.2990201117314
FDV12,OUT010,230.00859181286557
FDH24,OUT013,2346.6487869387747
FDV59,OUT049,3753.0000993630583
FDK57,OUT045,2054.2157066202103
FDL16,OUT027,1378.2631852760733
NCQ17,OUT046,2539.394235877859
FDJ15,OUT018,3389.2269793548357
FDX24,OUT049,1248.2233455555556
FDT47,OUT046,1517.6348566210045
FDT10,OUT049,876.32057979798
FDZ37,OUT018,1248.2233455555556
FDW43,OUT027,5669.163351428566
DRN36,OUT017,1517.6348566210045
FDJ14,OUT045,1364.0491539906104
FDA32,OUT013,3753.0000993630583
FDJ38,OUT019,542.9755395973152
FDQ57,OUT017,2384.015126168224
NCQ41,OUT019,542.9755395973152
FDG56,OUT049,876.32057979798
DRC13,OUT027,3175.335988157896
FDV55,OUT035,2539.394235877859
FDQ49,OUT045,2811.181403212853
FDE29,OUT010,130.33349056603774
FDR03,OUT013,3753.0000993630583
FDD45,OUT049,1248.2233455555556
FDN38,OUT010,542.9755395973152
FDT56,OUT046,876.32057979798
FDT48,OUT045,3087.5075112820527
FDU03,OUT049,2880.9695613636372
FDC56,OUT010,286.4177705128206
NCO43,OUT027,2513.0798546666674
FDQ27,OUT017,1740.986152857143
FDR03,OUT046,3753.0000993630583
DRH23,OUT010,130.33349056603774
FDG22,OUT045,643.5588362068967
NCJ42,OUT013,1740.986152857143
FDR24,OUT046,1443.524701863354
FDW60,OUT035,2736.968429875517
FDJ08,OUT013,3087.5075112820527
DRL59,OUT018,754.5960957264962
FDG60,OUT010,542.9755395973152
FDW27,OUT017,2384.015126168224
FDX14,OUT018,1248.2233455555556
FDC20,OUT013,876.32057979798
NCS29,OUT018,3327.952582926828
FDJ56,OUT046,1583.2723999999996
FDB20,OUT019,130.33349056603774
FDL28,OUT027,5669.163351428566
FDW01,OUT018,2346.6487869387747
FDL03,OUT046,2880.9695613636372
FDX22,OUT049,3753.0000993630583
FDJ21,OUT035,2539.394235877859
FDR31,OUT045,2384.015126168224
FDG21,OUT035,2539.394235877859
FDS22,OUT027,1378.2631852760733
FDK08,OUT035,1517.6348566210045
FDE17,OUT018,2346.6487869387747
NCN30,OUT017,1517.6348566210045
FDT50,OUT046,1517.6348566210045
NCX42,OUT049,2384.015126168224
FDJ12,OUT035,3753.0000993630583
NCA18,OUT027,3175.335988157896
FDP23,OUT019,542.9755395973152
FDX12,OUT013,4109.900606217618
FDN40,OUT018,2346.6487869387747
FDV48,OUT035,1364.0491539906104
NCY54,OUT013,2997.407679041916
FDL16,OUT010,130.33349056603774
FDR45,OUT018,3327.952582926828
FDJ52,OUT046,2384.015126168224
DRG01,OUT017,1364.0491539906104
FDP52,OUT013,3593.1412351254476
FDU58,OUT017,3087.5075112820527
FDL02,OUT045,1740.986152857143
FDG28,OUT013,4109.900606217618
FDA19,OUT035,2054.2157066202103
FDW46,OUT027,1378.2631852760733
NCD43,OUT049,1740.986152857143
DRG39,OUT013,754.5960957264962
NCF55,OUT049,643.5588362068967
FDJ07,OUT046,1874.430959859155
FDE08,OUT046,2539.394235877859
FDP56,OUT019,130.33349056603774
FDT45,OUT045,876.32057979798
FDF17,OUT018,3087.5075112820527
FDX44,OUT046,1443.524701863354
FDM28,OUT027,5669.163351428566
FDI36,OUT049,3087.5075112820527
FDS07,OUT045,1874.430959859155
FDD36,OUT045,1874.430959859155
FDW11,OUT046,876.32057979798
FDN40,OUT049,2384.015126168224
NCQ18,OUT049,1517.6348566210045
NCQ54,OUT017,2811.181403212853
NCS42,OUT045,1443.524701863354
DRH39,OUT010,130.33349056603774
FDC09,OUT027,2513.0798546666674
FDT08,OUT010,384.4886739837402
FDC08,OUT035,3593.1412351254476
FDT20,OUT017,544.79085
FDS35,OUT035,1103.1862133333332
FDX58,OUT018,3389.2269793548357
FDW58,OUT046,1583.2723999999996
DRD27,OUT046,1517.6348566210045
FDH32,OUT019,230.00859181286557
FDS26,OUT035,4425.298447058826
FDQ31,OUT046,1364.0491539906104
FDP11,OUT018,3327.952582926828
FDD58,OUT017,1517.6348566210045
FDM33,OUT045,3593.1412351254476
FDZ16,OUT049,3087.5075112820527
NCS29,OUT010,542.9755395973152
NCM18,OUT019,130.33349056603774
FDP11,OUT049,3593.1412351254476
NCC42,OUT017,2054.2157066202103
DRM23,OUT046,2997.407679041916
NCN55,OUT027,5669.163351428566
FDK46,OUT013,4425.298447058826
FDR01,OUT046,3087.5075112820527
NCA05,OUT045,2539.394235877859
NCP43,OUT017,2736.968429875517
FDR12,OUT010,384.4886739837402
FDQ01,OUT013,4425.298447058826
FDM13,OUT046,2054.2157066202103
FDQ19,OUT017,4109.900606217618
FDK56,OUT019,542.9755395973152
NCX06,OUT010,542.9755395973152
FDO56,OUT027,3175.335988157896
FDU45,OUT045,1874.430959859155
FDI16,OUT019,130.33349056603774
FDL32,OUT046,1874.430959859155
FDA07,OUT046,2202.2990201117314
FDA14,OUT045,2539.394235877859
FDV46,OUT027,3175.335988157896
NCO07,OUT035,3753.0000993630583
NCP41,OUT046,1740.986152857143
FDY60,OUT018,1936.5082478260865
FDN38,OUT017,4425.298447058826
FDO15,OUT046,1103.1862133333332
FDT60,OUT013,1936.5082478260865
FDA55,OUT035,3753.0000993630583
FDE02,OUT010,230.00859181286557
DRJ39,OUT049,3753.0000993630583
FDV34,OUT035,1103.1862133333332
FDS20,OUT027,5669.163351428566
FDF02,OUT027,2513.0798546666674
FDW40,OUT017,2054.2157066202103
NCB43,OUT046,2880.9695613636372
FDR58,OUT017,1364.0491539906104
DRJ59,OUT035,643.5588362068967
NCD30,OUT017,1517.6348566210045
FDE14,OUT017,1517.6348566210045
FDC28,OUT018,1583.2723999999996
FDU16,OUT018,1248.2233455555556
NCD19,OUT035,876.32057979798
FDU21,OUT046,643.5588362068967
FDV59,OUT027,5669.163351428566
FDU03,OUT045,2880.9695613636372
FDC33,OUT010,542.9755395973152
NCR42,OUT035,643.5588362068967
DRH59,OUT035,1103.1862133333332
NCM31,OUT035,2054.2157066202103
FDS50,OUT035,3753.0000993630583
FDP39,OUT046,876.32057979798
FDQ55,OUT013,1874.430959859155
FDV36,OUT019,286.4177705128206
FDI05,OUT027,2513.0798546666674
FDS45,OUT027,3175.335988157896
FDA39,OUT045,643.5588362068967
FDC37,OUT010,230.00859181286557
FDJ60,OUT027,4117.317712631579
DRQ35,OUT046,2054.2157066202103
NCJ06,OUT046,2202.2990201117314
NCY42,OUT018,2346.6487869387747
DRM37,OUT049,3087.5075112820527
FDR14,OUT045,754.5960957264962
FDE51,OUT049,643.5588362068967
FDT33,OUT017,2384.015126168224
FDR08,OUT013,1874.430959859155
FDE36,OUT010,384.4886739837402
FDL22,OUT019,230.00859181286557
FDR44,OUT013,1936.5082478260865
FDI56,OUT019,230.00859181286557
FDE47,OUT010,286.4177705128206
FDV27,OUT010,230.00859181286557
FDV10,OUT049,643.5588362068967
FDC40,OUT045,1364.0491539906104
NCX41,OUT013,3753.0000993630583
NCQ38,OUT027,2513.0798546666674
FDV12,OUT027,2513.0798546666674
FDE52,OUT017,1364.0491539906104
FDG20,OUT027,4117.317712631579
FDV16,OUT027,1378.2631852760733
FDI32,OUT017,1874.430959859155
FDJ32,OUT049,876.32057979798
FDN39,OUT018,2346.6487869387747
FDY34,OUT017,2811.181403212853
FDC14,OUT035,643.5588362068967
FDA55,OUT017,3753.0000993630583
FDZ50,OUT010,542.9755395973152
DRG13,OUT049,2811.181403212853
FDP01,OUT013,2346.6487869387747
NCG54,OUT017,2997.407679041916
FDM13,OUT045,2054.2157066202103
NCO18,OUT027,5669.163351428566
NCW41,OUT013,2346.6487869387747
FDM52,OUT027,4117.317712631579
NCF55,OUT035,643.5588362068967
FDT09,OUT046,2202.2990201117314
NCM19,OUT035,1740.986152857143
FDW12,OUT018,2346.6487869387747
FDP15,OUT019,542.9755395973152
FDK36,OUT045,754.5960957264962
FDZ25,OUT035,2997.407679041916
NCW06,OUT049,3087.5075112820527
FDW60,OUT046,2736.968429875517
DRC49,OUT013,2346.6487869387747
NCT17,OUT035,3087.5075112820527
NCN06,OUT018,2346.6487869387747
FDC45,OUT013,2997.407679041916
DRJ47,OUT019,384.4886739837402
NCF06,OUT045,4027.340974999998
FDE21,OUT010,286.4177705128206
DRG27,OUT013,544.79085
FDW40,OUT049,2054.2157066202103
NCO53,OUT046,3389.2269793548357
FDE23,OUT049,643.5588362068967
FDQ16,OUT046,1583.2723999999996
FDS26,OUT045,4027.340974999998
FDZ13,OUT010,130.33349056603774
FDS14,OUT049,2384.015126168224
FDC10,OUT045,1874.430959859155
FDY16,OUT049,2880.9695613636372
FDJ20,OUT035,2054.2157066202103
FDV43,OUT035,643.5588362068967
FDZ32,OUT027,2513.0798546666674
FDR23,OUT046,2736.968429875517
FDN24,OUT035,876.32057979798
FDE34,OUT027,5669.163351428566
FDU31,OUT013,3753.0000993630583
FDW33,OUT018,1583.2723999999996
FDU26,OUT046,1874.430959859155
FDE20,OUT027,4117.317712631579
NCW05,OUT035,1740.986152857143
FDB22,OUT018,2346.6487869387747
FDO56,OUT046,1874.430959859155
FDA19,OUT027,3175.335988157896
DRI39,OUT045,876.32057979798
FDH52,OUT018,876.32057979798
FDZ50,OUT035,3389.2269793548357
NCN42,OUT035,2539.394235877859
FDB53,OUT013,2346.6487869387747
DRG11,OUT017,1583.2723999999996
DRK11,OUT027,4117.317712631579
FDQ60,OUT017,2054.2157066202103
FDT36,OUT017,544.79085
DRG25,OUT018,3389.2269793548357
DRJ23,OUT046,2880.9695613636372
FDG05,OUT035,2811.181403212853
NCK06,OUT018,1936.5082478260865
FDU52,OUT017,2384.015126168224
FDW07,OUT018,1248.2233455555556
NCM17,OUT045,643.5588362068967
FDA22,OUT045,2384.015126168224
NCA41,OUT018,3087.5075112820527
FDF38,OUT035,643.5588362068967
FDH52,OUT046,876.32057979798
FDY58,OUT019,542.9755395973152
FDZ16,OUT045,3087.5075112820527
NCM18,OUT017,876.32057979798
FDA22,OUT018,2346.6487869387747
NCJ43,OUT035,2736.968429875517
FDI34,OUT027,5669.163351428566
FDG56,OUT046,876.32057979798
FDS34,OUT046,1874.430959859155
DRC01,OUT035,754.5960957264962
FDQ04,OUT035,643.5588362068967
FDK04,OUT035,876.32057979798
FDT51,OUT049,1740.986152857143
FDV26,OUT017,2880.9695613636372
FDS04,OUT049,2054.2157066202103
FDW43,OUT018,3327.952582926828
FDQ28,OUT010,384.4886739837402
NCK06,OUT017,2202.2990201117314
FDS23,OUT018,1936.5082478260865
FDZ36,OUT019,542.9755395973152
FDE56,OUT018,876.32057979798
FDW10,OUT027,4117.317712631579
NCN14,OUT045,2880.9695613636372
NCQ18,OUT045,1517.6348566210045
FDW08,OUT017,1583.2723999999996
FDU43,OUT035,4109.900606217618
FDR33,OUT010,230.00859181286557
FDM24,OUT010,384.4886739837402
NCZ05,OUT046,1740.986152857143
NCV41,OUT035,1874.430959859155
FDV11,OUT018,2997.407679041916
NCY05,OUT035,643.5588362068967
FDV44,OUT018,3087.5075112820527
FDW32,OUT049,1443.524701863354
NCU18,OUT027,3175.335988157896
NCC43,OUT035,4425.298447058826
FDW19,OUT013,1740.986152857143
FDN31,OUT035,3087.5075112820527
FDI48,OUT045,754.5960957264962
FDS24,OUT017,1364.0491539906104
FDF46,OUT049,1874.430959859155
DRG23,OUT017,2384.015126168224
FDG14,OUT018,2346.6487869387747
NCY30,OUT049,2736.968429875517
FDO28,OUT018,1936.5082478260865
DRD24,OUT035,2202.2990201117314
FDI33,OUT049,1248.2233455555556
FDN32,OUT046,3389.2269793548357
FDR16,OUT045,3593.1412351254476
FDF26,OUT046,2384.015126168224
NCN29,OUT018,754.5960957264962
FDE20,OUT045,2811.181403212853
FDA46,OUT046,3087.5075112820527
FDU28,OUT045,2880.9695613636372
FDQ48,OUT045,1517.6348566210045
FDV36,OUT013,1936.5082478260865
FDR14,OUT018,876.32057979798
FDP23,OUT017,3753.0000993630583
FDP56,OUT013,754.5960957264962
FDK48,OUT010,130.33349056603774
FDR48,OUT046,2539.394235877859
NCY29,OUT049,876.32057979798
FDM22,OUT018,876.32057979798
DRJ01,OUT013,2346.6487869387747
FDZ43,OUT045,4109.900606217618
FDV03,OUT035,2539.394235877859
FDX11,OUT027,5669.163351428566
NCA41,OUT027,5669.163351428566
FDE38,OUT017,2384.015126168224
FDI27,OUT018,754.5960957264962
FDN32,OUT013,3389.2269793548357
NCN43,OUT017,2202.2990201117314
FDB47,OUT027,5669.163351428566
FDV03,OUT017,2539.394235877859
NCN30,OUT045,1517.6348566210045
NCV54,OUT010,286.4177705128206
FDV07,OUT013,1583.2723999999996
FDP07,OUT049,2880.9695613636372
FDK48,OUT018,1103.1862133333332
FDM15,OUT019,384.4886739837402
FDY19,OUT027,3175.335988157896
FDK46,OUT046,4027.340974999998
FDY11,OUT045,1103.1862133333332
FDH09,OUT046,754.5960957264962
FDO08,OUT027,4117.317712631579
FDU14,OUT013,4425.298447058826
FDD22,OUT027,3175.335988157896
FDM27,OUT017,2811.181403212853
FDL02,OUT027,2513.0798546666674
NCA17,OUT035,2539.394235877859
FDE38,OUT019,384.4886739837402
NCG07,OUT049,3087.5075112820527
DRC27,OUT013,4109.900606217618
FDA27,OUT035,4425.298447058826
FDW40,OUT045,2054.2157066202103
DRI11,OUT013,1874.430959859155
FDN50,OUT046,1517.6348566210045
FDR12,OUT046,2997.407679041916
FDT34,OUT027,2513.0798546666674
FDW11,OUT035,876.32057979798
NCO30,OUT027,5669.163351428566
FDZ34,OUT017,3087.5075112820527
FDU45,OUT017,1874.430959859155
NCD42,OUT035,643.5588362068967
FDX25,OUT045,3389.2269793548357
NCR29,OUT046,876.32057979798
