Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW10,OUT018,2552.0052351851855
FDX51,OUT013,2893.83982589928
NCP17,OUT045,1103.1862133333332
FDP21,OUT035,3391.5912527272726
FDL04,OUT045,1545.869373831775
FDV23,OUT013,2041.521139285714
FDF24,OUT046,1251.5701536082472
FDH56,OUT027,3242.0620715328478
FDB51,OUT049,796.6402682539681
FDI58,OUT027,2517.8820884848496
FDR20,OUT013,711.0628208695656
FDC51,OUT018,1752.2524400000002
FDB16,OUT027,2517.8820884848496
FDE40,OUT049,796.6402682539681
NCM17,OUT035,677.1027476190475
FDU56,OUT035,3384.1080642424236
FDS32,OUT019,281.4820818181816
FDX02,OUT049,4340.218358415841
FDT39,OUT027,4117.317712631578
FDE35,OUT017,935.0323883040944
NCI42,OUT019,584.7577647727275
DRL23,OUT046,1545.869373831775
FDA10,OUT046,2041.521139285714
FDA11,OUT013,1663.1001128205125
NCM06,OUT046,2286.4132673684207
NCT05,OUT035,4034.3003068965495
NCQ02,OUT010,482.69954262295073
NCY06,OUT049,1863.3331344827577
FDY56,OUT035,3643.5197259842525
FDL02,OUT035,1879.2570116129027
NCI06,OUT035,2778.589317525773
FDQ14,OUT045,2286.4132673684207
FDQ12,OUT017,3643.5197259842525
FDP36,OUT046,796.6660672268905
FDK21,OUT027,6280.89088
FDO40,OUT045,2644.4778427083347
NCK54,OUT019,281.4820818181816
FDY09,OUT018,3259.5620849056613
NCW30,OUT049,4034.3003068965495
NCC55,OUT027,1378.2631852760746
FDE58,OUT018,1752.2524400000002
FDR39,OUT013,3384.1080642424236
FDU28,OUT049,2939.348476190475
FDH08,OUT017,3643.5197259842525
FDG35,OUT045,2552.0052351851855
FDG22,OUT049,583.8145788617886
FDC34,OUT035,2644.4778427083347
FDP15,OUT018,3327.9525829268287
FDK34,OUT010,584.7577647727275
FDU45,OUT035,2042.4213960000006
FDQ04,OUT027,1378.2631852760746
FDX22,OUT018,3327.9525829268287
FDB45,OUT017,1663.1001128205125
NCH43,OUT027,5329.3147244444435
DRE60,OUT046,3454.0625591549287
FDD17,OUT027,6280.89088
NCM54,OUT017,1863.3331344827577
NCH55,OUT013,1863.3331344827577
NCT06,OUT017,3053.099877777778
FDA48,OUT027,5329.3147244444435
FDY58,OUT027,6280.89088
FDO25,OUT045,3737.29577518248
FDN50,OUT045,1682.212238235294
FDH35,OUT035,2453.747700699301
FDK09,OUT045,3737.29577518248
FDO16,OUT013,1251.5701536082472
FDW11,OUT045,1103.1862133333332
FDU47,OUT027,3242.0620715328478
NCQ42,OUT010,281.4820818181816
FDK55,OUT027,2517.8820884848496
FDN08,OUT049,1796.0488656488549
FDT57,OUT045,3945.432567213116
FDJ12,OUT018,3327.9525829268287
DRL59,OUT017,711.0628208695656
NCN53,OUT046,583.8145788617886
FDO51,OUT010,92.67548155339804
FDK56,OUT017,3391.5912527272726
FDY12,OUT035,935.0323883040944
FDU15,OUT035,583.8145788617886
FDQ19,OUT046,3945.432567213116
DRF15,OUT045,2453.747700699301
DRE25,OUT019,219.2185209302325
FDK57,OUT018,1752.2524400000002
FDD33,OUT010,584.7577647727275
FDR34,OUT027,6280.89088
FDU04,OUT045,2283.6710413793107
FDE35,OUT019,165.91858165137623
NCD31,OUT035,2644.4778427083347
FDJ56,OUT035,1663.1001128205125
NCU53,OUT046,2286.4132673684207
FDD39,OUT035,3737.29577518248
NCU17,OUT019,219.2185209302325
FDJ20,OUT046,2137.2403798319324
NCW41,OUT018,2232.8470218487396
FDL52,OUT035,677.1027476190475
FDS39,OUT035,2283.6710413793107
DRJ47,OUT045,2778.589317525773
FDP13,OUT010,92.67548155339804
DRK39,OUT010,219.2185209302325
FDF28,OUT010,281.4820818181816
FDB09,OUT045,1863.3331344827577
FDM51,OUT046,1682.212238235294
DRM49,OUT018,711.0628208695656
DRF23,OUT013,2552.0052351851855
DRH01,OUT035,2778.589317525773
FDH12,OUT027,2517.8820884848496
FDA28,OUT019,281.4820818181816
FDW37,OUT018,1436.170548
FDF02,OUT046,1545.869373831775
DRL37,OUT046,677.1027476190475
NCF43,OUT046,2235.530027999999
FDH08,OUT010,584.7577647727275
FDR34,OUT019,584.7577647727275
NCK19,OUT049,3391.5912527272726
NCD55,OUT018,507.0464036697247
FDT27,OUT049,3454.0625591549287
FDQ57,OUT045,2649.1102324324333
FDA47,OUT035,2503.501336448599
DRG15,OUT027,1378.2631852760746
FDE05,OUT018,2232.8470218487396
FDN46,OUT046,1879.2570116129027
FDX27,OUT027,2517.8820884848496
FDT51,OUT045,1682.212238235294
FDU33,OUT013,507.0464036697247
FDJ16,OUT027,1378.2631852760746
FDD20,OUT019,281.4820818181816
FDT36,OUT049,583.8145788617886
DRF15,OUT027,4117.317712631578
FDN52,OUT010,219.2185209302325
FDC22,OUT027,5329.3147244444435
FDX15,OUT045,3053.099877777778
FDT13,OUT013,2893.83982589928
FDU04,OUT017,2283.6710413793107
FDU31,OUT019,584.7577647727275
FDW59,OUT027,2517.8820884848496
NCO29,OUT046,2286.4132673684207
FDL15,OUT035,2644.4778427083347
FDI41,OUT049,2453.747700699301
FDQ48,OUT049,1682.212238235294
DRI39,OUT013,796.6402682539681
FDI08,OUT013,4034.3003068965495
FDC21,OUT049,1879.2570116129027
FDF58,OUT035,935.0323883040944
FDS08,OUT010,425.93559145299133
FDE47,OUT045,1863.3331344827577
NCP18,OUT019,346.8972837209301
NCR41,OUT013,1682.212238235294
FDA27,OUT013,4034.3003068965495
FDA43,OUT035,3391.5912527272726
FDA49,OUT045,1458.4550080536912
NCE55,OUT018,3259.5620849056613
DRM49,OUT027,1378.2631852760746
FDF22,OUT027,5329.3147244444435
FDQ15,OUT018,1436.170548
NCS54,OUT017,2778.589317525773
NCY05,OUT013,507.0464036697247
FDR45,OUT046,3945.432567213116
FDK57,OUT049,2041.521139285714
FDF41,OUT010,584.7577647727275
FDV21,OUT046,2041.521139285714
FDD51,OUT046,796.6660672268905
FDF33,OUT046,1545.869373831775
FDA38,OUT046,3643.5197259842525
FDR56,OUT045,3130.004904950494
NCN41,OUT017,1863.3331344827577
FDC60,OUT027,2517.8820884848496
FDB47,OUT045,3737.29577518248
DRH01,OUT013,2778.589317525773
FDW08,OUT046,1461.843796
FDF38,OUT027,1378.2631852760746
FDY32,OUT017,2503.501336448599
FDG34,OUT049,1461.843796
FDG47,OUT019,584.7577647727275
NCF18,OUT035,2939.348476190475
FDL39,OUT019,425.93559145299133
NCH55,OUT035,1863.3331344827577
DRJ35,OUT049,796.6402682539681
FDS44,OUT035,3737.29577518248
DRE01,OUT018,3327.9525829268287
FDY39,OUT013,3384.1080642424236
FDY32,OUT018,2232.8470218487396
FDR33,OUT027,3242.0620715328478
NCP50,OUT049,1251.5701536082472
FDZ47,OUT018,1372.688490740741
FDU57,OUT049,2503.501336448599
FDY44,OUT013,2893.83982589928
DRH59,OUT018,1103.1862133333332
FDB03,OUT027,6280.89088
FDY46,OUT045,2939.348476190475
FDM39,OUT045,2778.589317525773
FDY36,OUT035,1103.1862133333332
NCM55,OUT035,3384.1080642424236
FDJ50,OUT010,165.91858165137623
DRL60,OUT013,2649.1102324324333
NCJ54,OUT049,4340.218358415841
FDX59,OUT017,583.8145788617886
FDI07,OUT013,2893.83982589928
DRF51,OUT010,92.67548155339804
FDM14,OUT017,1663.1001128205125
FDP21,OUT045,3391.5912527272726
FDE40,OUT035,1103.1862133333332
FDE05,OUT035,2286.4132673684207
FDM13,OUT027,3242.0620715328478
FDC34,OUT027,4117.317712631578
NCI55,OUT018,1752.2524400000002
NCE43,OUT018,2232.8470218487396
FDW58,OUT018,1372.688490740741
FDG60,OUT045,4340.218358415841
FDV31,OUT017,2552.0052351851855
FDR47,OUT013,2893.83982589928
FDM60,OUT019,92.67548155339804
NCF06,OUT018,3327.9525829268287
NCN26,OUT027,3242.0620715328478
FDQ59,OUT049,1436.170548
FDF09,OUT046,583.8145788617886
NCS06,OUT017,4034.3003068965495
FDT44,OUT046,1796.0488656488549
FDI19,OUT017,4340.218358415841
FDT22,OUT017,935.0323883040944
NCF54,OUT027,4117.317712631578
DRG25,OUT045,3391.5912527272726
FDB59,OUT017,2752.9709346534646
FDQ37,OUT017,3130.004904950494
FDP56,OUT035,796.6660672268905
FDW44,OUT035,2778.589317525773
FDJ26,OUT010,584.7577647727275
FDU43,OUT018,3327.9525829268287
FDW33,OUT045,1545.869373831775
NCX53,OUT027,3242.0620715328478
FDN56,OUT010,346.8972837209301
DRF15,OUT049,2453.747700699301
FDO33,OUT017,1796.0488656488549
FDZ39,OUT010,219.2185209302325
NCJ19,OUT017,935.0323883040944
FDU01,OUT035,2752.9709346534646
FDT12,OUT035,4340.218358415841
NCM18,OUT018,796.6402682539681
FDP19,OUT017,2041.521139285714
NCR42,OUT049,583.8145788617886
FDN10,OUT046,1796.0488656488549
FDG44,OUT017,935.0323883040944
FDQ10,OUT046,2778.589317525773
DRH13,OUT049,1545.869373831775
FDT52,OUT013,3643.5197259842525
FDM56,OUT045,1545.869373831775
NCO43,OUT010,219.2185209302325
NCV29,OUT035,3259.5620849056613
NCF06,OUT013,4034.3003068965495
FDO50,OUT035,1436.170548
FDT59,OUT013,3945.432567213116
FDX40,OUT027,1378.2631852760746
FDE50,OUT017,2752.9709346534646
FDX51,OUT017,3391.5912527272726
NCD30,OUT018,1372.688490740741
FDK15,OUT013,1663.1001128205125
FDL12,OUT045,935.0323883040944
FDK46,OUT017,4433.304032653059
DRH49,OUT010,165.91858165137623
FDQ57,OUT046,2649.1102324324333
FDY59,OUT017,1251.5701536082472
FDO09,OUT018,3327.9525829268287
NCG30,OUT035,2041.521139285714
FDM09,OUT017,2286.4132673684207
NCN17,OUT027,2517.8820884848496
NCS42,OUT013,1458.4550080536912
FDD02,OUT019,281.4820818181816
FDE34,OUT013,3384.1080642424236
FDU38,OUT045,3391.5912527272726
FDB33,OUT046,2644.4778427083347
NCJ29,OUT017,1251.5701536082472
FDZ27,OUT035,796.6660672268905
FDI40,OUT013,1879.2570116129027
FDG22,OUT013,507.0464036697247
FDT51,OUT017,1682.212238235294
FDF20,OUT018,2893.83982589928
FDV50,OUT035,2041.521139285714
FDT02,OUT049,583.8145788617886
DRC49,OUT017,2286.4132673684207
FDF26,OUT049,2286.4132673684207
FDV52,OUT035,1796.0488656488549
FDX59,OUT049,583.8145788617886
FDV25,OUT035,4340.218358415841
FDW23,OUT027,1378.2631852760746
FDE53,OUT018,1372.688490740741
FDA19,OUT017,1863.3331344827577
FDH22,OUT046,2041.521139285714
NCO41,OUT013,1682.212238235294
FDX12,OUT017,3945.432567213116
FDF17,OUT013,2893.83982589928
FDS11,OUT045,3643.5197259842525
FDR51,OUT035,2503.501336448599
FDT49,OUT010,219.2185209302325
FDC56,OUT013,2041.521139285714
FDR13,OUT027,3242.0620715328478
FDQ60,OUT035,2137.2403798319324
FDN38,OUT049,4034.3003068965495
NCL29,OUT013,2503.501336448599
FDO13,OUT027,4117.317712631578
FDE26,OUT018,2232.8470218487396
FDA31,OUT010,425.93559145299133
FDX14,OUT035,1103.1862133333332
FDA34,OUT045,3259.5620849056613
FDF26,OUT013,2286.4132673684207
FDE38,OUT045,2286.4132673684207
DRI11,OUT046,2042.4213960000006
FDQ60,OUT027,3242.0620715328478
FDL21,OUT027,1378.2631852760746
DRC12,OUT027,5329.3147244444435
FDC47,OUT046,3454.0625591549287
FDE57,OUT045,1863.3331344827577
FDT14,OUT045,2137.2403798319324
NCZ53,OUT046,3391.5912527272726
FDE28,OUT018,3327.9525829268287
FDR19,OUT035,2644.4778427083347
NCF54,OUT019,425.93559145299133
FDZ08,OUT046,1436.170548
NCJ05,OUT018,2232.8470218487396
FDF59,OUT046,1863.3331344827577
NCO05,OUT035,1879.2570116129027
FDW24,OUT018,711.0628208695656
NCX42,OUT018,2232.8470218487396
NCA53,OUT035,796.6660672268905
FDI45,OUT019,425.93559145299133
FDG46,OUT046,2042.4213960000006
FDM20,OUT010,584.7577647727275
FDW11,OUT010,165.91858165137623
FDX08,OUT035,2778.589317525773
NCK17,OUT035,677.1027476190475
FDK32,OUT018,2232.8470218487396
NCA42,OUT035,2649.1102324324333
DRI01,OUT035,2552.0052351851855
NCL55,OUT049,4034.3003068965495
DRE25,OUT018,1372.688490740741
FDD14,OUT017,3384.1080642424236
FDB10,OUT046,3454.0625591549287
DRN11,OUT035,2503.501336448599
FDP38,OUT018,711.0628208695656
NCA30,OUT017,2939.348476190475
FDT15,OUT017,3384.1080642424236
NCP55,OUT018,796.6402682539681
FDF12,OUT035,2286.4132673684207
FDM21,OUT018,3327.9525829268287
FDX56,OUT035,3737.29577518248
FDF10,OUT017,3053.099877777778
FDT32,OUT045,2939.348476190475
FDM51,OUT018,1372.688490740741
NCR50,OUT018,2232.8470218487396
FDI19,OUT049,4340.218358415841
FDX21,OUT017,1663.1001128205125
FDR31,OUT035,2286.4132673684207
FDY02,OUT013,4034.3003068965495
NCA29,OUT045,3259.5620849056613
NCX17,OUT046,3454.0625591549287
FDM12,OUT045,2939.348476190475
FDI53,OUT027,4117.317712631578
NCU30,OUT049,2286.4132673684207
FDC56,OUT027,3242.0620715328478
FDK27,OUT018,1752.2524400000002
NCK18,OUT017,2649.1102324324333
FDB52,OUT019,584.7577647727275
DRG25,OUT027,5329.3147244444435
FDZ13,OUT049,796.6660672268905
FDB57,OUT019,584.7577647727275
FDR40,OUT046,1251.5701536082472
NCO14,OUT019,92.67548155339804
NCN19,OUT045,2752.9709346534646
FDQ28,OUT019,346.8972837209301
FDO13,OUT018,2232.8470218487396
FDK48,OUT013,1251.5701536082472
FDU07,OUT018,2232.8470218487396
FDW20,OUT046,2283.6710413793107
FDV12,OUT010,219.2185209302325
FDH24,OUT013,2453.747700699301
FDV59,OUT049,4340.218358415841
FDK57,OUT045,2041.521139285714
FDL16,OUT027,1378.2631852760746
NCQ17,OUT046,2503.501336448599
FDJ15,OUT018,3384.1080642424236
FDX24,OUT049,1251.5701536082472
FDT47,OUT046,1682.212238235294
FDT10,OUT049,796.6402682539681
FDZ37,OUT018,1251.5701536082472
FDW43,OUT027,6280.89088
DRN36,OUT017,1663.1001128205125
FDJ14,OUT045,1251.5701536082472
FDA32,OUT013,3945.432567213116
FDJ38,OUT019,482.69954262295073
FDQ57,OUT017,2649.1102324324333
NCQ41,OUT019,482.69954262295073
FDG56,OUT049,796.6402682539681
DRC13,OUT027,3242.0620715328478
FDV55,OUT035,2644.4778427083347
FDQ49,OUT045,2453.747700699301
FDE29,OUT010,165.91858165137623
FDR03,OUT013,3945.432567213116
FDD45,OUT049,1296.384578378378
FDN38,OUT010,584.7577647727275
FDT56,OUT046,935.0323883040944
FDT48,OUT045,3391.5912527272726
FDU03,OUT049,3384.1080642424236
FDC56,OUT010,281.4820818181816
NCO43,OUT027,2517.8820884848496
FDQ27,OUT017,1879.2570116129027
FDR03,OUT046,3945.432567213116
DRH23,OUT010,165.91858165137623
FDG22,OUT045,677.1027476190475
NCJ42,OUT013,1682.212238235294
FDR24,OUT046,1458.4550080536912
FDW60,OUT035,3259.5620849056613
FDJ08,OUT013,2893.83982589928
DRL59,OUT018,711.0628208695656
FDG60,OUT010,584.7577647727275
FDW27,OUT017,2503.501336448599
FDX14,OUT018,1296.384578378378
FDC20,OUT013,796.6402682539681
NCS29,OUT018,3327.9525829268287
FDJ56,OUT046,1545.869373831775
FDB20,OUT019,165.91858165137623
FDL28,OUT027,6280.89088
FDW01,OUT018,2232.8470218487396
FDL03,OUT046,3130.004904950494
FDX22,OUT049,3643.5197259842525
FDJ21,OUT035,2644.4778427083347
FDR31,OUT045,2286.4132673684207
FDG21,OUT035,3053.099877777778
FDS22,OUT027,1378.2631852760746
FDK08,OUT035,1879.2570116129027
FDE17,OUT018,2232.8470218487396
NCN30,OUT017,1682.212238235294
FDT50,OUT046,1879.2570116129027
NCX42,OUT049,2649.1102324324333
FDJ12,OUT035,4340.218358415841
NCA18,OUT027,3242.0620715328478
FDP23,OUT019,584.7577647727275
FDX12,OUT013,3945.432567213116
FDN40,OUT018,2232.8470218487396
FDV48,OUT035,1251.5701536082472
NCY54,OUT013,2778.589317525773
FDL16,OUT010,92.67548155339804
FDR45,OUT018,3327.9525829268287
FDJ52,OUT046,2649.1102324324333
DRG01,OUT017,1251.5701536082472
FDP52,OUT013,3454.0625591549287
FDU58,OUT017,3391.5912527272726
FDL02,OUT045,1879.2570116129027
FDG28,OUT013,4340.218358415841
FDA19,OUT035,1863.3331344827577
FDW46,OUT027,1378.2631852760746
NCD43,OUT049,1682.212238235294
DRG39,OUT013,711.0628208695656
NCF55,OUT049,583.8145788617886
FDJ07,OUT046,2042.4213960000006
FDE08,OUT046,2644.4778427083347
FDP56,OUT019,92.67548155339804
FDT45,OUT045,935.0323883040944
FDF17,OUT018,2893.83982589928
FDX44,OUT046,1458.4550080536912
FDM28,OUT027,5329.3147244444435
FDI36,OUT049,3130.004904950494
FDS07,OUT045,1796.0488656488549
FDD36,OUT045,2042.4213960000006
FDW11,OUT046,935.0323883040944
FDN40,OUT049,2286.4132673684207
NCQ18,OUT049,1879.2570116129027
NCQ54,OUT017,3053.099877777778
NCS42,OUT045,1296.384578378378
DRH39,OUT010,165.91858165137623
FDC09,OUT027,2517.8820884848496
FDT08,OUT010,346.8972837209301
FDC08,OUT035,3737.29577518248
FDT20,OUT017,583.8145788617886
FDS35,OUT035,1103.1862133333332
FDX58,OUT018,3384.1080642424236
FDW58,OUT046,1545.869373831775
DRD27,OUT046,1545.869373831775
FDH32,OUT019,219.2185209302325
FDS26,OUT035,4433.304032653059
FDQ31,OUT046,1296.384578378378
FDP11,OUT018,3327.9525829268287
FDD58,OUT017,1663.1001128205125
FDM33,OUT045,3737.29577518248
FDZ16,OUT049,3130.004904950494
NCS29,OUT010,584.7577647727275
NCM18,OUT019,165.91858165137623
FDP11,OUT049,3454.0625591549287
NCC42,OUT017,2235.530027999999
DRM23,OUT046,2552.0052351851855
NCN55,OUT027,6280.89088
FDK46,OUT013,4433.304032653059
FDR01,OUT046,3391.5912527272726
NCA05,OUT045,2453.747700699301
NCP43,OUT017,2778.589317525773
FDR12,OUT010,425.93559145299133
FDQ01,OUT013,4034.3003068965495
FDM13,OUT046,1863.3331344827577
FDQ19,OUT017,3945.432567213116
FDK56,OUT019,482.69954262295073
NCX06,OUT010,482.69954262295073
FDO56,OUT027,3242.0620715328478
FDU45,OUT045,2042.4213960000006
FDI16,OUT019,165.91858165137623
FDL32,OUT046,1796.0488656488549
FDA07,OUT046,2137.2403798319324
FDA14,OUT045,3053.099877777778
FDV46,OUT027,3242.0620715328478
NCO07,OUT035,3643.5197259842525
NCP41,OUT046,1682.212238235294
FDY60,OUT018,1752.2524400000002
FDN38,OUT017,4034.3003068965495
FDO15,OUT046,1103.1862133333332
FDT60,OUT013,2041.521139285714
FDA55,OUT035,3643.5197259842525
FDE02,OUT010,219.2185209302325
DRJ39,OUT049,4340.218358415841
FDV34,OUT035,1103.1862133333332
FDS20,OUT027,5329.3147244444435
FDF02,OUT027,2517.8820884848496
FDW40,OUT017,2235.530027999999
NCB43,OUT046,2939.348476190475
FDR58,OUT017,1251.5701536082472
DRJ59,OUT035,677.1027476190475
NCD30,OUT017,1461.843796
FDE14,OUT017,1682.212238235294
FDC28,OUT018,1372.688490740741
FDU16,OUT018,1436.170548
NCD19,OUT035,935.0323883040944
FDU21,OUT046,583.8145788617886
FDV59,OUT027,5329.3147244444435
FDU03,OUT045,3384.1080642424236
FDC33,OUT010,584.7577647727275
NCR42,OUT035,583.8145788617886
DRH59,OUT035,1103.1862133333332
NCM31,OUT035,2235.530027999999
FDS50,OUT035,4340.218358415841
FDP39,OUT046,935.0323883040944
FDQ55,OUT013,2042.4213960000006
FDV36,OUT019,281.4820818181816
FDI05,OUT027,2517.8820884848496
FDS45,OUT027,2517.8820884848496
FDA39,OUT045,677.1027476190475
FDC37,OUT010,281.4820818181816
FDJ60,OUT027,4117.317712631578
DRQ35,OUT046,1863.3331344827577
NCJ06,OUT046,1863.3331344827577
NCY42,OUT018,2232.8470218487396
DRM37,OUT049,3130.004904950494
FDR14,OUT045,796.6660672268905
FDE51,OUT049,677.1027476190475
FDT33,OUT017,2286.4132673684207
FDR08,OUT013,2042.4213960000006
FDE36,OUT010,425.93559145299133
FDL22,OUT019,219.2185209302325
FDR44,OUT013,2137.2403798319324
FDI56,OUT019,219.2185209302325
FDE47,OUT010,281.4820818181816
FDV27,OUT010,219.2185209302325
FDV10,OUT049,677.1027476190475
FDC40,OUT045,1296.384578378378
NCX41,OUT013,3945.432567213116
NCQ38,OUT027,2517.8820884848496
FDV12,OUT027,2517.8820884848496
FDE52,OUT017,1251.5701536082472
FDG20,OUT027,4117.317712631578
FDV16,OUT027,1378.2631852760746
FDI32,OUT017,1796.0488656488549
FDJ32,OUT049,796.6402682539681
FDN39,OUT018,2232.8470218487396
FDY34,OUT017,2649.1102324324333
FDC14,OUT035,677.1027476190475
FDA55,OUT017,3643.5197259842525
FDZ50,OUT010,482.69954262295073
DRG13,OUT049,2644.4778427083347
FDP01,OUT013,2453.747700699301
NCG54,OUT017,3259.5620849056613
FDM13,OUT045,1863.3331344827577
NCO18,OUT027,5329.3147244444435
NCW41,OUT013,3053.099877777778
FDM52,OUT027,4117.317712631578
NCF55,OUT035,583.8145788617886
FDT09,OUT046,2283.6710413793107
NCM19,OUT035,1461.843796
FDW12,OUT018,2232.8470218487396
FDP15,OUT019,584.7577647727275
FDK36,OUT045,796.6660672268905
FDZ25,OUT035,2552.0052351851855
NCW06,OUT049,3130.004904950494
FDW60,OUT046,3259.5620849056613
DRC49,OUT013,2286.4132673684207
NCT17,OUT035,3391.5912527272726
NCN06,OUT018,2232.8470218487396
FDC45,OUT013,3259.5620849056613
DRJ47,OUT019,425.93559145299133
NCF06,OUT045,4034.3003068965495
FDE21,OUT010,281.4820818181816
DRG27,OUT013,507.0464036697247
FDW40,OUT049,2235.530027999999
NCO53,OUT046,3384.1080642424236
FDE23,OUT049,677.1027476190475
FDQ16,OUT046,1545.869373831775
FDS26,OUT045,4433.304032653059
FDZ13,OUT010,92.67548155339804
FDS14,OUT049,2286.4132673684207
FDC10,OUT045,1796.0488656488549
FDY16,OUT049,3384.1080642424236
FDJ20,OUT035,2137.2403798319324
FDV43,OUT035,677.1027476190475
FDZ32,OUT027,2517.8820884848496
FDR23,OUT046,2778.589317525773
FDN24,OUT035,935.0323883040944
FDE34,OUT027,5329.3147244444435
FDU31,OUT013,3643.5197259842525
FDW33,OUT018,1372.688490740741
FDU26,OUT046,2042.4213960000006
FDE20,OUT027,4117.317712631578
NCW05,OUT035,1879.2570116129027
FDB22,OUT018,2232.8470218487396
FDO56,OUT046,1796.0488656488549
FDA19,OUT027,3242.0620715328478
DRI39,OUT045,935.0323883040944
FDH52,OUT018,796.6402682539681
FDZ50,OUT035,3384.1080642424236
NCN42,OUT035,2453.747700699301
FDB53,OUT013,3053.099877777778
DRG11,OUT017,1461.843796
DRK11,OUT027,4117.317712631578
FDQ60,OUT017,2137.2403798319324
FDT36,OUT017,583.8145788617886
DRG25,OUT018,3384.1080642424236
DRJ23,OUT046,2939.348476190475
FDG05,OUT035,2286.4132673684207
NCK06,OUT018,1752.2524400000002
FDU52,OUT017,2286.4132673684207
FDW07,OUT018,1296.384578378378
NCM17,OUT045,677.1027476190475
FDA22,OUT045,2286.4132673684207
NCA41,OUT018,2893.83982589928
FDF38,OUT035,677.1027476190475
FDH52,OUT046,935.0323883040944
FDY58,OUT019,584.7577647727275
FDZ16,OUT045,3130.004904950494
NCM18,OUT017,935.0323883040944
FDA22,OUT018,2232.8470218487396
NCJ43,OUT035,2552.0052351851855
FDI34,OUT027,6280.89088
FDG56,OUT046,935.0323883040944
FDS34,OUT046,1796.0488656488549
DRC01,OUT035,796.6660672268905
FDQ04,OUT035,677.1027476190475
FDK04,OUT035,935.0323883040944
FDT51,OUT049,1682.212238235294
FDV26,OUT017,3130.004904950494
FDS04,OUT049,2235.530027999999
FDW43,OUT018,3327.9525829268287
FDQ28,OUT010,346.8972837209301
NCK06,OUT017,2283.6710413793107
FDS23,OUT018,1752.2524400000002
FDZ36,OUT019,482.69954262295073
FDE56,OUT018,796.6402682539681
FDW10,OUT027,4117.317712631578
NCN14,OUT045,3384.1080642424236
NCQ18,OUT045,1879.2570116129027
FDW08,OUT017,1663.1001128205125
FDU43,OUT035,4340.218358415841
FDR33,OUT010,281.4820818181816
FDM24,OUT010,346.8972837209301
NCZ05,OUT046,1879.2570116129027
NCV41,OUT035,2042.4213960000006
FDV11,OUT018,2552.0052351851855
NCY05,OUT035,583.8145788617886
FDV44,OUT018,2893.83982589928
FDW32,OUT049,1458.4550080536912
NCU18,OUT027,3242.0620715328478
NCC43,OUT035,4034.3003068965495
FDW19,OUT013,1682.212238235294
FDN31,OUT035,2939.348476190475
FDI48,OUT045,796.6660672268905
FDS24,OUT017,1296.384578378378
FDF46,OUT049,1796.0488656488549
DRG23,OUT017,2286.4132673684207
FDG14,OUT018,2232.8470218487396
NCY30,OUT049,2778.589317525773
FDO28,OUT018,1752.2524400000002
DRD24,OUT035,2235.530027999999
FDI33,OUT049,1251.5701536082472
FDN32,OUT046,2752.9709346534646
FDR16,OUT045,3737.29577518248
FDF26,OUT046,2286.4132673684207
NCN29,OUT018,711.0628208695656
FDE20,OUT045,2649.1102324324333
FDA46,OUT046,2939.348476190475
FDU28,OUT045,2939.348476190475
FDQ48,OUT045,1461.843796
FDV36,OUT013,2283.6710413793107
FDR14,OUT018,796.6402682539681
FDP23,OUT017,3945.432567213116
FDP56,OUT013,711.0628208695656
FDK48,OUT010,165.91858165137623
FDR48,OUT046,2503.501336448599
NCY29,OUT049,796.6402682539681
FDM22,OUT018,796.6402682539681
DRJ01,OUT013,2503.501336448599
FDZ43,OUT045,4340.218358415841
FDV03,OUT035,2644.4778427083347
FDX11,OUT027,5329.3147244444435
NCA41,OUT027,5329.3147244444435
FDE38,OUT017,2286.4132673684207
FDI27,OUT018,711.0628208695656
FDN32,OUT013,2752.9709346534646
NCN43,OUT017,2283.6710413793107
FDB47,OUT027,5329.3147244444435
FDV03,OUT017,2644.4778427083347
NCN30,OUT045,1682.212238235294
NCV54,OUT010,281.4820818181816
FDV07,OUT013,1461.843796
FDP07,OUT049,3130.004904950494
FDK48,OUT018,1103.1862133333332
FDM15,OUT019,346.8972837209301
FDY19,OUT027,3242.0620715328478
FDK46,OUT046,4433.304032653059
FDY11,OUT045,1103.1862133333332
FDH09,OUT046,796.6660672268905
FDO08,OUT027,4117.317712631578
FDU14,OUT013,4433.304032653059
FDD22,OUT027,3242.0620715328478
FDM27,OUT017,3053.099877777778
FDL02,OUT027,2517.8820884848496
NCA17,OUT035,2453.747700699301
FDE38,OUT019,425.93559145299133
NCG07,OUT049,2939.348476190475
DRC27,OUT013,3643.5197259842525
FDA27,OUT035,4034.3003068965495
FDW40,OUT045,2235.530027999999
DRI11,OUT013,2042.4213960000006
FDN50,OUT046,1682.212238235294
FDR12,OUT046,2778.589317525773
FDT34,OUT027,2517.8820884848496
FDW11,OUT035,935.0323883040944
NCO30,OUT027,5329.3147244444435
FDZ34,OUT017,3391.5912527272726
FDU45,OUT017,2042.4213960000006
NCD42,OUT035,583.8145788617886
FDX25,OUT045,3384.1080642424236
NCR29,OUT046,935.0323883040944
FDX43,OUT019,425.93559145299133
FDB04,OUT010,219.2185209302325
FDR49,OUT027,1378.2631852760746
FDS39,OUT018,1752.2524400000002
FDW58,OUT045,1545.869373831775
FDG22,OUT019,92.67548155339804
FDG31,OUT017,935.0323883040944
NCV53,OUT027,6280.89088
DRJ37,OUT035,2286.4132673684207
FDV07,OUT035,1461.843796
FDW52,OUT018,2232.8470218487396
